7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-3.228857e-17	3.049711e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-6.427433e-18	2.731626e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-3.595587e-17	3.396094e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-1.009474e-17	3.078009e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-3.962317e-17	3.742477e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-1.376204e-17	3.424391e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-4.329047e-17	4.088860e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-1.742934e-17	3.770774e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-4.695778e-17	4.435243e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-2.109664e-17	4.117157e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-5.062508e-17	4.781625e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-2.476395e-17	4.463540e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-5.429238e-17	5.128008e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-2.843125e-17	4.809923e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
14	-3.733268e-04	9.135843e-19
15	1.601362e-16	-3.733268e-04
16	-6.466373e-04	-3.906197e-19
17	1.637114e-16	-6.466373e-04
18	-1.120018e-03	3.393299e-19
19	2.349945e-16	-1.120018e-03
20	-1.939934e-03	6.819351e-19
21	1.038785e-16	-1.939934e-03
22	-3.360067e-03	-4.266655e-19
23	1.278765e-16	-3.360067e-03
24	-5.819808e-03	1.967659e-18
25	-3.037679e-17	-5.819808e-03
26	-1.008020e-02	1.486309e-18
27	7.088192e-17	-1.008020e-02
28	-1.745943e-02	1.917834e-18
29	5.025843e-17	-1.745943e-02
30	-3.024061e-02	6.296863e-18
31	2.976084e-17	-3.024061e-02
32	-5.237828e-02	5.296983e-18
33	9.491069e-18	-5.237828e-02
34	-9.072184e-02	1.740369e-17
35	-6.245813e-18	-9.072184e-02
36	-1.571348e-01	2.078303e-17
37	-1.773161e-17	-1.571348e-01
38	-2.721655e-01	3.251927e-17
39	-4.159182e-17	-2.721655e-01
40	-4.714045e-01	6.678434e-17
41	-7.648657e-17	-4.714045e-01
42	-6.413997e-17	-4.082483e-01
43	-4.082483e-01	6.294985e-17
44	-5.470703e-17	5.738551e-19
45	-1.200739e-18	2.951792e-17
46	6.690103e-18	-2.025382e-17
47	7.243398e-18	7.983801e-18
48	2.076202e-17	5.893232e-18
49	3.431638e-18	-8.243041e-17
50	2.199320e-16	2.192000e-18
51	7.464173e-18	1.902986e-17
52	-1.148660e-16	3.970348e-18
53	-2.385378e-18	-2.386856e-16
54	2.963531e-17	3.354898e-18
55	2.364390e-18	7.652752e-17
56	-7.207656e-17	-2.615272e-18
57	-6.477731e-19	-1.266760e-16
58	-1.025777e-16	-1.914974e-18
59	1.049565e-18	3.973302e-17
60	-5.065873e-16	1.406003e-18
61	-4.505844e-19	-6.640196e-16
62	-2.357271e-15	2.146068e-18
63	7.788527e-20	-2.007616e-15
64	-1.089303e-14	4.361569e-19
65	-8.843595e-20	-1.086254e-14
66	-5.552364e-14	-7.982600e-19
67	2.635756e-21	-5.528094e-14
68	-2.833756e-13	-1.069202e-18
69	1.617995e-20	-2.831810e-13
70	-1.448101e-12	-4.031613e-19
71	-1.024071e-20	-1.448201e-12
72	-7.405955e-12	1.129519e-19
73	-3.919129e-21	-7.405702e-12
74	-3.787186e-11	4.259293e-20
75	-3.548778e-21	-3.787199e-11
76	-1.936719e-10	-4.279737e-19
77	-8.502597e-22	-1.936719e-10
78	-9.904096e-10	-6.399511e-19
79	8.568498e-22	-9.904096e-10
80	-5.064809e-09	-2.881716e-19
81	5.221659e-21	-5.064810e-09
82	-2.590070e-08	4.058106e-19
83	2.759561e-20	-2.590070e-08
84	-1.324524e-07	7.898456e-19
85	1.402237e-19	-1.324524e-07
86	-6.773421e-07	5.106732e-19
87	-5.795969e-17	5.474391e-05
88	-3.463828e-06	-1.394968e-19
89	3.667303e-18	-3.463828e-06


0	-7.322027e-06	0.000000e+00
1	-3.209855e-17	5.156306e-05
2	-1.344567e-05	1.378237e-19
3	2.000000e-01	-1.344567e-05
4	-2.372941e-05	-5.116414e-19
5	7.000000e-01	-2.372941e-05
6	-4.135507e-05	7.512221e-19
7	1.084888e-16	-4.135507e-05
8	-7.177602e-05	-6.818325e-19
9	1.241552e-16	-7.177602e-05
10	-1.244046e-04	7.747735e-19
11	1.685773e-16	-1.244046e-04
12	-2.155240e-04	-9.632628e-19
13	1.988803e-16	-2.155240e-04
